"state","county","fips","candidate","party","votes","total_votes"
"SC","Charleston",45019,"DONALD TRUMP","Republican",75443,176345
"SC","Charleston",45019,"OTHER","Other",11603,176345
"SC","Cherokee",45021,"HILLARY CLINTON","Democrat",6092,21759
"SC","Cherokee",45021,"DONALD TRUMP","Republican",15167,21759
"SC","Cherokee",45021,"OTHER","Other",500,21759
"SC","Chester",45023,"HILLARY CLINTON","Democrat",6579,14192
"SC","Chester",45023,"DONALD TRUMP","Republican",7265,14192
"SC","Chester",45023,"OTHER","Other",348,14192
"SC","Chesterfield",45025,"HILLARY CLINTON","Democrat",6858,16581
"SC","Chesterfield",45025,"DONALD TRUMP","Republican",9312,16581
"SC","Chesterfield",45025,"OTHER","Other",411,16581
"SC","Clarendon",45027,"HILLARY CLINTON","Democrat",7732,15395
"SC","Clarendon",45027,"DONALD TRUMP","Republican",7386,15395
"SC","Clarendon",45027,"OTHER","Other",277,15395
"SC","Colleton",45029,"HILLARY CLINTON","Democrat",7627,17251
"SC","Colleton",45029,"DONALD TRUMP","Republican",9091,17251
"SC","Colleton",45029,"OTHER","Other",533,17251
"SC","Darlington",45031,"HILLARY CLINTON","Democrat",13888,29674
"SC","Darlington",45031,"DONALD TRUMP","Republican",14989,29674
"SC","Darlington",45031,"OTHER","Other",797,29674
"SC","Dillon",45033,"HILLARY CLINTON","Democrat",5834,11698
"SC","Dillon",45033,"DONALD TRUMP","Republican",5637,11698
"SC","Dillon",45033,"OTHER","Other",227,11698
"SC","Dorchester",45035,"HILLARY CLINTON","Democrat",24055,62567
"SC","Dorchester",45035,"DONALD TRUMP","Republican",34987,62567
"SC","Dorchester",45035,"OTHER","Other",3525,62567
"SC","Edgefield",45037,"HILLARY CLINTON","Democrat",4491,11644
"SC","Edgefield",45037,"DONALD TRUMP","Republican",6842,11644
"SC","Edgefield",45037,"OTHER","Other",311,11644
"SC","Fairfield",45039,"HILLARY CLINTON","Democrat",6945,11267
"SC","Fairfield",45039,"DONALD TRUMP","Republican",4027,11267
"SC","Fairfield",45039,"OTHER","Other",295,11267
"SC","Florence",45041,"HILLARY CLINTON","Democrat",26710,57931
"SC","Florence",45041,"DONALD TRUMP","Republican",29573,57931
"SC","Florence",45041,"OTHER","Other",1648,57931
"SC","Georgetown",45043,"HILLARY CLINTON","Democrat",13310,31657
"SC","Georgetown",45043,"DONALD TRUMP","Republican",17389,31657
"SC","Georgetown",45043,"OTHER","Other",958,31657
"SC","Greenville",45045,"HILLARY CLINTON","Democrat",74483,215165
"SC","Greenville",45045,"DONALD TRUMP","Republican",127832,215165
"SC","Greenville",45045,"OTHER","Other",12850,215165
"SC","Greenwood",45047,"HILLARY CLINTON","Democrat",10711,28763
"SC","Greenwood",45047,"DONALD TRUMP","Republican",16961,28763
"SC","Greenwood",45047,"OTHER","Other",1091,28763
"SC","Hampton",45049,"HILLARY CLINTON","Democrat",5170,8806
"SC","Hampton",45049,"DONALD TRUMP","Republican",3488,8806
"SC","Hampton",45049,"OTHER","Other",148,8806
"SC","Horry",45051,"HILLARY CLINTON","Democrat",39410,132920
"SC","Horry",45051,"DONALD TRUMP","Republican",89288,132920
"SC","Horry",45051,"OTHER","Other",4222,132920
"SC","Jasper",45053,"HILLARY CLINTON","Democrat",5956,11427
"SC","Jasper",45053,"DONALD TRUMP","Republican",5187,11427
"SC","Jasper",45053,"OTHER","Other",284,11427
"SC","Kershaw",45055,"HILLARY CLINTON","Democrat",10330,28995
"SC","Kershaw",45055,"DONALD TRUMP","Republican",17542,28995
"SC","Kershaw",45055,"OTHER","Other",1123,28995
"SC","Lancaster",45057,"HILLARY CLINTON","Democrat",13812,38938
"SC","Lancaster",45057,"DONALD TRUMP","Republican",23719,38938
"SC","Lancaster",45057,"OTHER","Other",1407,38938
"SC","Laurens",45059,"HILLARY CLINTON","Democrat",8889,26566
"SC","Laurens",45059,"DONALD TRUMP","Republican",16816,26566
"SC","Laurens",45059,"OTHER","Other",861,26566
"SC","Lee",45061,"HILLARY CLINTON","Democrat",5199,8156
"SC","Lee",45061,"DONALD TRUMP","Republican",2803,8156
"SC","Lee",45061,"OTHER","Other",154,8156
"SC","Lexington",45063,"HILLARY CLINTON","Democrat",35230,122093
"SC","Lexington",45063,"DONALD TRUMP","Republican",80026,122093
"SC","Lexington",45063,"OTHER","Other",6837,122093
"SC","Mccormick",45065,"HILLARY CLINTON","Democrat",2479,5216
"SC","Mccormick",45065,"DONALD TRUMP","Republican",2652,5216
"SC","Mccormick",45065,"OTHER","Other",85,5216
"SC","Marion",45067,"HILLARY CLINTON","Democrat",8569,14276
"SC","Marion",45067,"DONALD TRUMP","Republican",5444,14276
"SC","Marion",45067,"OTHER","Other",263,14276
"SC","Marlboro",45069,"HILLARY CLINTON","Democrat",5954,10389
"SC","Marlboro",45069,"DONALD TRUMP","Republican",4267,10389
"SC","Marlboro",45069,"OTHER","Other",168,10389
"SC","Newberry",45071,"HILLARY CLINTON","Democrat",6217,16807
"SC","Newberry",45071,"DONALD TRUMP","Republican",10017,16807
"SC","Newberry",45071,"OTHER","Other",573,16807
"SC","Oconee",45073,"HILLARY CLINTON","Democrat",7998,33635
"SC","Oconee",45073,"DONALD TRUMP","Republican",24178,33635
"SC","Oconee",45073,"OTHER","Other",1459,33635
"SC","Orangeburg",45075,"HILLARY CLINTON","Democrat",26318,38910
"SC","Orangeburg",45075,"DONALD TRUMP","Republican",11931,38910
"SC","Orangeburg",45075,"OTHER","Other",661,38910
"SC","Pickens",45077,"HILLARY CLINTON","Democrat",10354,49049
"SC","Pickens",45077,"DONALD TRUMP","Republican",36236,49049
"SC","Pickens",45077,"OTHER","Other",2459,49049
"SC","Richland",45079,"HILLARY CLINTON","Democrat",108000,168722
"SC","Richland",45079,"DONALD TRUMP","Republican",52469,168722
"SC","Richland",45079,"OTHER","Other",8253,168722
"SC","Saluda",45081,"HILLARY CLINTON","Democrat",2813,8564
"SC","Saluda",45081,"DONALD TRUMP","Republican",5526,8564
"SC","Saluda",45081,"OTHER","Other",225,8564
"SC","Spartanburg",45083,"HILLARY CLINTON","Democrat",39997,121090
"SC","Spartanburg",45083,"DONALD TRUMP","Republican",76277,121090
"SC","Spartanburg",45083,"OTHER","Other",4816,121090
"SC","Sumter",45085,"HILLARY CLINTON","Democrat",24047,44086
"SC","Sumter",45085,"DONALD TRUMP","Republican",18745,44086
"SC","Sumter",45085,"OTHER","Other",1294,44086
"SC","Union",45087,"HILLARY CLINTON","Democrat",4729,12092
"SC","Union",45087,"DONALD TRUMP","Republican",7061,12092
"SC","Union",45087,"OTHER","Other",302,12092
"SC","Williamsburg",45089,"HILLARY CLINTON","Democrat",9953,15054
"SC","Williamsburg",45089,"DONALD TRUMP","Republican",4864,15054
"SC","Williamsburg",45089,"OTHER","Other",237,15054
"SC","York",45091,"HILLARY CLINTON","Democrat",41593,114357
"SC","York",45091,"DONALD TRUMP","Republican",66754,114357
"SC","York",45091,"OTHER","Other",6010,114357
"SD","Aurora",46003,"HILLARY CLINTON","Democrat",340,1407
"SD","Aurora",46003,"DONALD TRUMP","Republican",974,1407
"SD","Aurora",46003,"OTHER","Other",93,1407
"SD","Beadle",46005,"HILLARY CLINTON","Democrat",1912,6772
"SD","Beadle",46005,"DONALD TRUMP","Republican",4455,6772
"SD","Beadle",46005,"OTHER","Other",405,6772
"SD","Bennett",46007,"HILLARY CLINTON","Democrat",412,1149
"SD","Bennett",46007,"DONALD TRUMP","Republican",666,1149
"SD","Bennett",46007,"OTHER","Other",71,1149
"SD","Bon Homme",46009,"HILLARY CLINTON","Democrat",704,2974
"SD","Bon Homme",46009,"DONALD TRUMP","Republican",2105,2974
"SD","Bon Homme",46009,"OTHER","Other",165,2974
"SD","Brookings",46011,"HILLARY CLINTON","Democrat",4879,12680
"SD","Brookings",46011,"DONALD TRUMP","Republican",6748,12680
"SD","Brookings",46011,"OTHER","Other",1053,12680
"SD","Brown",46013,"HILLARY CLINTON","Democrat",5452,16114
"SD","Brown",46013,"DONALD TRUMP","Republican",9613,16114
"SD","Brown",46013,"OTHER","Other",1049,16114
"SD","Brule",46015,"HILLARY CLINTON","Democrat",571,2288
"SD","Brule",46015,"DONALD TRUMP","Republican",1565,2288
"SD","Brule",46015,"OTHER","Other",152,2288
"SD","Buffalo",46017,"HILLARY CLINTON","Democrat",296,490
"SD","Buffalo",46017,"DONALD TRUMP","Republican",171,490
"SD","Buffalo",46017,"OTHER","Other",23,490
"SD","Butte",46019,"HILLARY CLINTON","Democrat",696,4351
"SD","Butte",46019,"DONALD TRUMP","Republican",3357,4351
"SD","Butte",46019,"OTHER","Other",298,4351
"SD","Campbell",46021,"HILLARY CLINTON","Democrat",105,831
"SD","Campbell",46021,"DONALD TRUMP","Republican",704,831
"SD","Campbell",46021,"OTHER","Other",22,831
"SD","Charles Mix",46023,"HILLARY CLINTON","Democrat",935,3433
"SD","Charles Mix",46023,"DONALD TRUMP","Republican",2382,3433
"SD","Charles Mix",46023,"OTHER","Other",116,3433
"SD","Clark",46025,"HILLARY CLINTON","Democrat",398,1657
"SD","Clark",46025,"DONALD TRUMP","Republican",1139,1657
"SD","Clark",46025,"OTHER","Other",120,1657
"SD","Clay",46027,"HILLARY CLINTON","Democrat",2608,5069
"SD","Clay",46027,"DONALD TRUMP","Republican",2109,5069
"SD","Clay",46027,"OTHER","Other",352,5069
"SD","Codington",46029,"HILLARY CLINTON","Democrat",3174,11669
"SD","Codington",46029,"DONALD TRUMP","Republican",7764,11669
"SD","Codington",46029,"OTHER","Other",731,11669
"SD","Corson",46031,"HILLARY CLINTON","Democrat",535,1175
"SD","Corson",46031,"DONALD TRUMP","Republican",588,1175
"SD","Corson",46031,"OTHER","Other",52,1175
"SD","Custer",46033,"HILLARY CLINTON","Democrat",1121,4721
"SD","Custer",46033,"DONALD TRUMP","Republican",3293,4721
"SD","Custer",46033,"OTHER","Other",307,4721
"SD","Davison",46035,"HILLARY CLINTON","Democrat",2355,7952
"SD","Davison",46035,"DONALD TRUMP","Republican",5157,7952
"SD","Davison",46035,"OTHER","Other",440,7952
"SD","Day",46037,"HILLARY CLINTON","Democrat",974,2747
"SD","Day",46037,"DONALD TRUMP","Republican",1627,2747
"SD","Day",46037,"OTHER","Other",146,2747
"SD","Deuel",46039,"HILLARY CLINTON","Democrat",570,2080
"SD","Deuel",46039,"DONALD TRUMP","Republican",1366,2080
"SD","Deuel",46039,"OTHER","Other",144,2080
"SD","Dewey",46041,"HILLARY CLINTON","Democrat",888,1708
"SD","Dewey",46041,"DONALD TRUMP","Republican",723,1708
"SD","Dewey",46041,"OTHER","Other",97,1708
"SD","Douglas",46043,"HILLARY CLINTON","Democrat",214,1605
"SD","Douglas",46043,"DONALD TRUMP","Republican",1338,1605
"SD","Douglas",46043,"OTHER","Other",53,1605
"SD","Edmunds",46045,"HILLARY CLINTON","Democrat",380,1918
"SD","Edmunds",46045,"DONALD TRUMP","Republican",1433,1918
"SD","Edmunds",46045,"OTHER","Other",105,1918
"SD","Fall River",46047,"HILLARY CLINTON","Democrat",821,3563
"SD","Fall River",46047,"DONALD TRUMP","Republican",2511,3563
"SD","Fall River",46047,"OTHER","Other",231,3563
"SD","Faulk",46049,"HILLARY CLINTON","Democrat",204,1118
"SD","Faulk",46049,"DONALD TRUMP","Republican",858,1118
"SD","Faulk",46049,"OTHER","Other",56,1118
"SD","Grant",46051,"HILLARY CLINTON","Democrat",971,3564
"SD","Grant",46051,"DONALD TRUMP","Republican",2382,3564
"SD","Grant",46051,"OTHER","Other",211,3564
"SD","Gregory",46053,"HILLARY CLINTON","Democrat",391,2091
"SD","Gregory",46053,"DONALD TRUMP","Republican",1600,2091
"SD","Gregory",46053,"OTHER","Other",100,2091
"SD","Haakon",46055,"HILLARY CLINTON","Democrat",77,1044
"SD","Haakon",46055,"DONALD TRUMP","Republican",936,1044
"SD","Haakon",46055,"OTHER","Other",31,1044
"SD","Hamlin",46057,"HILLARY CLINTON","Democrat",555,2762
"SD","Hamlin",46057,"DONALD TRUMP","Republican",2051,2762
"SD","Hamlin",46057,"OTHER","Other",156,2762
"SD","Hand",46059,"HILLARY CLINTON","Democrat",334,1818
"SD","Hand",46059,"DONALD TRUMP","Republican",1391,1818
"SD","Hand",46059,"OTHER","Other",93,1818
"SD","Hanson",46061,"HILLARY CLINTON","Democrat",424,2006
"SD","Hanson",46061,"DONALD TRUMP","Republican",1497,2006
"SD","Hanson",46061,"OTHER","Other",85,2006
"SD","Harding",46063,"HILLARY CLINTON","Democrat",38,770
"SD","Harding",46063,"DONALD TRUMP","Republican",695,770
"SD","Harding",46063,"OTHER","Other",37,770
"SD","Hughes",46065,"HILLARY CLINTON","Democrat",2450,8175
"SD","Hughes",46065,"DONALD TRUMP","Republican",5174,8175
"SD","Hughes",46065,"OTHER","Other",551,8175
"SD","Hutchinson",46067,"HILLARY CLINTON","Democrat",692,3365
"SD","Hutchinson",46067,"DONALD TRUMP","Republican",2517,3365
"SD","Hutchinson",46067,"OTHER","Other",156,3365
"SD","Hyde",46069,"HILLARY CLINTON","Democrat",125,690
"SD","Hyde",46069,"DONALD TRUMP","Republican",543,690
"SD","Hyde",46069,"OTHER","Other",22,690
"SD","Jackson",46071,"HILLARY CLINTON","Democrat",323,1095
"SD","Jackson",46071,"DONALD TRUMP","Republican",722,1095
"SD","Jackson",46071,"OTHER","Other",50,1095
"SD","Jerauld",46073,"HILLARY CLINTON","Democrat",264,967
"SD","Jerauld",46073,"DONALD TRUMP","Republican",648,967
"SD","Jerauld",46073,"OTHER","Other",55,967
"SD","Jones",46075,"HILLARY CLINTON","Democrat",69,558
"SD","Jones",46075,"DONALD TRUMP","Republican",450,558
"SD","Jones",46075,"OTHER","Other",39,558
"SD","Kingsbury",46077,"HILLARY CLINTON","Democrat",703,2551
"SD","Kingsbury",46077,"DONALD TRUMP","Republican",1680,2551
"SD","Kingsbury",46077,"OTHER","Other",168,2551
"SD","Lake",46079,"HILLARY CLINTON","Democrat",2314,6786
"SD","Lake",46079,"DONALD TRUMP","Republican",4038,6786
"SD","Lake",46079,"OTHER","Other",434,6786
"SD","Lawrence",46081,"HILLARY CLINTON","Democrat",3356,11842
"SD","Lawrence",46081,"DONALD TRUMP","Republican",7411,11842
"SD","Lawrence",46081,"OTHER","Other",1075,11842
"SD","Lincoln",46083,"HILLARY CLINTON","Democrat",8076,25231
"SD","Lincoln",46083,"DONALD TRUMP","Republican",15499,25231
"SD","Lincoln",46083,"OTHER","Other",1656,25231
"SD","Lyman",46085,"HILLARY CLINTON","Democrat",369,1421
"SD","Lyman",46085,"DONALD TRUMP","Republican",977,1421
"SD","Lyman",46085,"OTHER","Other",75,1421
"SD","Mccook",46087,"HILLARY CLINTON","Democrat",623,2587
"SD","Mccook",46087,"DONALD TRUMP","Republican",1794,2587
"SD","Mccook",46087,"OTHER","Other",170,2587
"SD","Mcpherson",46089,"HILLARY CLINTON","Democrat",192,1137
"SD","Mcpherson",46089,"DONALD TRUMP","Republican",892,1137
"SD","Mcpherson",46089,"OTHER","Other",53,1137
"SD","Marshall",46091,"HILLARY CLINTON","Democrat",754,1947
"SD","Marshall",46091,"DONALD TRUMP","Republican",1056,1947
"SD","Marshall",46091,"OTHER","Other",137,1947
"SD","Meade",46093,"HILLARY CLINTON","Democrat",2223,11621
"SD","Meade",46093,"DONALD TRUMP","Republican",8441,11621
"SD","Meade",46093,"OTHER","Other",957,11621
"SD","Mellette",46095,"HILLARY CLINTON","Democrat",238,683
"SD","Mellette",46095,"DONALD TRUMP","Republican",402,683
"SD","Mellette",46095,"OTHER","Other",43,683
"SD","Miner",46097,"HILLARY CLINTON","Democrat",281,1064
"SD","Miner",46097,"DONALD TRUMP","Republican",706,1064
"SD","Miner",46097,"OTHER","Other",77,1064
"SD","Minnehaha",46099,"HILLARY CLINTON","Democrat",30610,78263
"SD","Minnehaha",46099,"DONALD TRUMP","Republican",42043,78263
"SD","Minnehaha",46099,"OTHER","Other",5610,78263
"SD","Moody",46101,"HILLARY CLINTON","Democrat",1043,2933
"SD","Moody",46101,"DONALD TRUMP","Republican",1731,2933
"SD","Moody",46101,"OTHER","Other",159,2933
"SD","Pennington",46103,"HILLARY CLINTON","Democrat",14074,47743
"SD","Pennington",46103,"DONALD TRUMP","Republican",29804,47743
"SD","Pennington",46103,"OTHER","Other",3865,47743
"SD","Perkins",46105,"HILLARY CLINTON","Democrat",188,1606
"SD","Perkins",46105,"DONALD TRUMP","Republican",1333,1606
"SD","Perkins",46105,"OTHER","Other",85,1606
"SD","Potter",46107,"HILLARY CLINTON","Democrat",215,1337
"SD","Potter",46107,"DONALD TRUMP","Republican",1071,1337
"SD","Potter",46107,"OTHER","Other",51,1337
"SD","Roberts",46109,"HILLARY CLINTON","Democrat",1540,3889
"SD","Roberts",46109,"DONALD TRUMP","Republican",2144,3889
"SD","Roberts",46109,"OTHER","Other",205,3889
"SD","Sanborn",46111,"HILLARY CLINTON","Democrat",241,1123
"SD","Sanborn",46111,"DONALD TRUMP","Republican",819,1123
"SD","Sanborn",46111,"OTHER","Other",63,1123
"SD","Oglala Lakota",46102,"HILLARY CLINTON","Democrat",2510,2905
"SD","Oglala Lakota",46102,"DONALD TRUMP","Republican",241,2905
"SD","Oglala Lakota",46102,"OTHER","Other",154,2905
"SD","Spink",46115,"HILLARY CLINTON","Democrat",919,2951
"SD","Spink",46115,"DONALD TRUMP","Republican",1854,2951
"SD","Spink",46115,"OTHER","Other",178,2951
"SD","Stanley",46117,"HILLARY CLINTON","Democrat",329,1567
"SD","Stanley",46117,"DONALD TRUMP","Republican",1148,1567
"SD","Stanley",46117,"OTHER","Other",90,1567
"SD","Sully",46119,"HILLARY CLINTON","Democrat",137,861
"SD","Sully",46119,"DONALD TRUMP","Republican",679,861
"SD","Sully",46119,"OTHER","Other",45,861
"SD","Todd",46121,"HILLARY CLINTON","Democrat",1505,2125
"SD","Todd",46121,"DONALD TRUMP","Republican",487,2125
"SD","Todd",46121,"OTHER","Other",133,2125
"SD","Tripp",46123,"HILLARY CLINTON","Democrat",462,2630
"SD","Tripp",46123,"DONALD TRUMP","Republican",2069,2630
"SD","Tripp",46123,"OTHER","Other",99,2630
"SD","Turner",46125,"HILLARY CLINTON","Democrat",961,4150
"SD","Turner",46125,"DONALD TRUMP","Republican",2937,4150
"SD","Turner",46125,"OTHER","Other",252,4150
"SD","Union",46127,"HILLARY CLINTON","Democrat",2227,7897
"SD","Union",46127,"DONALD TRUMP","Republican",5290,7897
"SD","Union",46127,"OTHER","Other",380,7897
"SD","Walworth",46129,"HILLARY CLINTON","Democrat",457,2477
"SD","Walworth",46129,"DONALD TRUMP","Republican",1896,2477
"SD","Walworth",46129,"OTHER","Other",124,2477
"SD","Yankton",46135,"HILLARY CLINTON","Democrat",3301,9623
"SD","Yankton",46135,"DONALD TRUMP","Republican",5659,9623
"SD","Yankton",46135,"OTHER","Other",663,9623
"SD","Ziebach",46137,"HILLARY CLINTON","Democrat",353,767
"SD","Ziebach",46137,"DONALD TRUMP","Republican",368,767
"SD","Ziebach",46137,"OTHER","Other",46,767
"TN","Anderson",47001,"HILLARY CLINTON","Democrat",9013,29881
"TN","Anderson",47001,"DONALD TRUMP","Republican",19212,29881
"TN","Anderson",47001,"OTHER","Other",1656,29881
"TN","Bedford",47003,"HILLARY CLINTON","Democrat",3395,15355
"TN","Bedford",47003,"DONALD TRUMP","Republican",11486,15355
"TN","Bedford",47003,"OTHER","Other",474,15355
"TN","Benton",47005,"HILLARY CLINTON","Democrat",1474,6328
"TN","Benton",47005,"DONALD TRUMP","Republican",4716,6328
"TN","Benton",47005,"OTHER","Other",138,6328
"TN","Bledsoe",47007,"HILLARY CLINTON","Democrat",897,4664
"TN","Bledsoe",47007,"DONALD TRUMP","Republican",3622,4664
"TN","Bledsoe",47007,"OTHER","Other",145,4664
"TN","Blount",47009,"HILLARY CLINTON","Democrat",12100,52208
"TN","Blount",47009,"DONALD TRUMP","Republican",37443,52208
"TN","Blount",47009,"OTHER","Other",2665,52208
"TN","Bradley",47011,"HILLARY CLINTON","Democrat",7070,38666
"TN","Bradley",47011,"DONALD TRUMP","Republican",29768,38666
"TN","Bradley",47011,"OTHER","Other",1828,38666
"TN","Campbell",47013,"HILLARY CLINTON","Democrat",2248,12532
"TN","Campbell",47013,"DONALD TRUMP","Republican",9870,12532
"TN","Campbell",47013,"OTHER","Other",414,12532
"TN","Cannon",47015,"HILLARY CLINTON","Democrat",1127,5314
"TN","Cannon",47015,"DONALD TRUMP","Republican",4007,5314
"TN","Cannon",47015,"OTHER","Other",180,5314
"TN","Carroll",47017,"HILLARY CLINTON","Democrat",2327,10384
"TN","Carroll",47017,"DONALD TRUMP","Republican",7756,10384
"TN","Carroll",47017,"OTHER","Other",301,10384
"TN","Carter",47019,"HILLARY CLINTON","Democrat",3453,21084
"TN","Carter",47019,"DONALD TRUMP","Republican",16898,21084
"TN","Carter",47019,"OTHER","Other",733,21084
"TN","Cheatham",47021,"HILLARY CLINTON","Democrat",3878,15924
"TN","Cheatham",47021,"DONALD TRUMP","Republican",11297,15924
"TN","Cheatham",47021,"OTHER","Other",749,15924
"TN","Chester",47023,"HILLARY CLINTON","Democrat",1243,6507
"TN","Chester",47023,"DONALD TRUMP","Republican",5081,6507
"TN","Chester",47023,"OTHER","Other",183,6507
"TN","Claiborne",47025,"HILLARY CLINTON","Democrat",1832,10740
"TN","Claiborne",47025,"DONALD TRUMP","Republican",8602,10740
"TN","Claiborne",47025,"OTHER","Other",306,10740
"TN","Clay",47027,"HILLARY CLINTON","Democrat",707,2920
"TN","Clay",47027,"DONALD TRUMP","Republican",2141,2920
"TN","Clay",47027,"OTHER","Other",72,2920
"TN","Cocke",47029,"HILLARY CLINTON","Democrat",1981,12126
"TN","Cocke",47029,"DONALD TRUMP","Republican",9791,12126
"TN","Cocke",47029,"OTHER","Other",354,12126
"TN","Coffee",47031,"HILLARY CLINTON","Democrat",4743,19971
"TN","Coffee",47031,"DONALD TRUMP","Republican",14417,19971
"TN","Coffee",47031,"OTHER","Other",811,19971
"TN","Crockett",47033,"HILLARY CLINTON","Democrat",1303,5397
"TN","Crockett",47033,"DONALD TRUMP","Republican",3982,5397
"TN","Crockett",47033,"OTHER","Other",112,5397
"TN","Cumberland",47035,"HILLARY CLINTON","Democrat",5202,26360
"TN","Cumberland",47035,"DONALD TRUMP","Republican",20413,26360
"TN","Cumberland",47035,"OTHER","Other",745,26360
"TN","Davidson",47037,"HILLARY CLINTON","Democrat",148864,249068
"TN","Davidson",47037,"DONALD TRUMP","Republican",84550,249068
"TN","Davidson",47037,"OTHER","Other",15654,249068
"TN","Decatur",47039,"HILLARY CLINTON","Democrat",894,4592
"TN","Decatur",47039,"DONALD TRUMP","Republican",3588,4592
"TN","Decatur",47039,"OTHER","Other",110,4592
"TN","Dekalb",47041,"HILLARY CLINTON","Democrat",1569,6955
"TN","Dekalb",47041,"DONALD TRUMP","Republican",5171,6955
"TN","Dekalb",47041,"OTHER","Other",215,6955
"TN","Dickson",47043,"HILLARY CLINTON","Democrat",4722,18699
"TN","Dickson",47043,"DONALD TRUMP","Republican",13233,18699
"TN","Dickson",47043,"OTHER","Other",744,18699
"TN","Dyer",47045,"HILLARY CLINTON","Democrat",2816,13336
"TN","Dyer",47045,"DONALD TRUMP","Republican",10180,13336
"TN","Dyer",47045,"OTHER","Other",340,13336
"TN","Fayette",47047,"HILLARY CLINTON","Democrat",5874,19394
"TN","Fayette",47047,"DONALD TRUMP","Republican",13055,19394
"TN","Fayette",47047,"OTHER","Other",465,19394
"TN","Fentress",47049,"HILLARY CLINTON","Democrat",1100,7333
"TN","Fentress",47049,"DONALD TRUMP","Republican",6038,7333
"TN","Fentress",47049,"OTHER","Other",195,7333
"TN","Franklin",47051,"HILLARY CLINTON","Democrat",4374,16404
"TN","Franklin",47051,"DONALD TRUMP","Republican",11532,16404
"TN","Franklin",47051,"OTHER","Other",498,16404
"TN","Gibson",47053,"HILLARY CLINTON","Democrat",5258,19547
"TN","Gibson",47053,"DONALD TRUMP","Republican",13786,19547
"TN","Gibson",47053,"OTHER","Other",503,19547
"TN","Giles",47055,"HILLARY CLINTON","Democrat",2917,11137
"TN","Giles",47055,"DONALD TRUMP","Republican",7970,11137
"TN","Giles",47055,"OTHER","Other",250,11137
"TN","Grainger",47057,"HILLARY CLINTON","Democrat",1154,8008
"TN","Grainger",47057,"DONALD TRUMP","Republican",6626,8008
"TN","Grainger",47057,"OTHER","Other",228,8008
"TN","Greene",47059,"HILLARY CLINTON","Democrat",4216,23583
"TN","Greene",47059,"DONALD TRUMP","Republican",18562,23583
"TN","Greene",47059,"OTHER","Other",805,23583
"TN","Grundy",47061,"HILLARY CLINTON","Democrat",999,4763
"TN","Grundy",47061,"DONALD TRUMP","Republican",3636,4763
"TN","Grundy",47061,"OTHER","Other",128,4763
"TN","Hamblen",47063,"HILLARY CLINTON","Democrat",4075,20692
"TN","Hamblen",47063,"DONALD TRUMP","Republican",15857,20692
"TN","Hamblen",47063,"OTHER","Other",760,20692
"TN","Hamilton",47065,"HILLARY CLINTON","Democrat",55316,142408
"TN","Hamilton",47065,"DONALD TRUMP","Republican",78733,142408
"TN","Hamilton",47065,"OTHER","Other",8359,142408
"TN","Hancock",47067,"HILLARY CLINTON","Democrat",322,2231
"TN","Hancock",47067,"DONALD TRUMP","Republican",1843,2231
"TN","Hancock",47067,"OTHER","Other",66,2231
"TN","Hardeman",47069,"HILLARY CLINTON","Democrat",4185,9273
"TN","Hardeman",47069,"DONALD TRUMP","Republican",4919,9273
"TN","Hardeman",47069,"OTHER","Other",169,9273
"TN","Hardin",47071,"HILLARY CLINTON","Democrat",1622,9949
"TN","Hardin",47071,"DONALD TRUMP","Republican",8012,9949
"TN","Hardin",47071,"OTHER","Other",315,9949
"TN","Hawkins",47073,"HILLARY CLINTON","Democrat",3507,20774
"TN","Hawkins",47073,"DONALD TRUMP","Republican",16648,20774
"TN","Hawkins",47073,"OTHER","Other",619,20774
"TN","Haywood",47075,"HILLARY CLINTON","Democrat",3711,6834
"TN","Haywood",47075,"DONALD TRUMP","Republican",3013,6834
"TN","Haywood",47075,"OTHER","Other",110,6834
"TN","Henderson",47077,"HILLARY CLINTON","Democrat",1800,10217
"TN","Henderson",47077,"DONALD TRUMP","Republican",8138,10217
"TN","Henderson",47077,"OTHER","Other",279,10217
"TN","Henry",47079,"HILLARY CLINTON","Democrat",3063,12945
"TN","Henry",47079,"DONALD TRUMP","Republican",9508,12945
"TN","Henry",47079,"OTHER","Other",374,12945
"TN","Hickman",47081,"HILLARY CLINTON","Democrat",1824,7813
"TN","Hickman",47081,"DONALD TRUMP","Republican",5695,7813
"TN","Hickman",47081,"OTHER","Other",294,7813
"TN","Houston",47083,"HILLARY CLINTON","Democrat",866,3168
"TN","Houston",47083,"DONALD TRUMP","Republican",2182,3168
"TN","Houston",47083,"OTHER","Other",120,3168
"TN","Humphreys",47085,"HILLARY CLINTON","Democrat",1967,7153
"TN","Humphreys",47085,"DONALD TRUMP","Republican",4930,7153
"TN","Humphreys",47085,"OTHER","Other",256,7153
"TN","Jackson",47087,"HILLARY CLINTON","Democrat",1129,4466
"TN","Jackson",47087,"DONALD TRUMP","Republican",3236,4466
"TN","Jackson",47087,"OTHER","Other",101,4466
"TN","Jefferson",47089,"HILLARY CLINTON","Democrat",3494,19072
"TN","Jefferson",47089,"DONALD TRUMP","Republican",14776,19072
"TN","Jefferson",47089,"OTHER","Other",802,19072
"TN","Johnson",47091,"HILLARY CLINTON","Democrat",988,6579
"TN","Johnson",47091,"DONALD TRUMP","Republican",5410,6579
"TN","Johnson",47091,"OTHER","Other",181,6579
"TN","Knox",47093,"HILLARY CLINTON","Democrat",62878,180697
